id,cycle,person_profile_id,manager_profile_id,grade,status,comments,next_steps,indication_status,peers,liderados,cargo,departamento,created_at,updated_at
be11688e-73a7-43b2-8f21-cdecd3fa9a01,2024.1,,,,,,,Aprovada,[],[],Product Manager Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
422ba8fa-344f-4966-8f53-f3f3070b8911,2024.1,,,Dentro da expectativa,Liberado,"**Renato, ao longo deste ciclo, você fez uma contribuição significativa em vários projetos, especialmente no Quipu, onde a implementação que você conduziu teve um impacto importante, embora ainda não tenhamos conseguido mensurar os resultados devido à fase do projeto. Sua capacidade de atuar em múltiplas frentes como Total Acesso, imersões no Trinks e Neos, Quipu e Progen é um ponto muito positivo, demonstrando sua versatilidade e comprometimento.**

**Pontos Positivos**

* **Capacidade de Atuação Múltipla: Você se destacou ao lidar com diferentes frentes ao mesmo tempo, sempre entregando resultados consistentes. Essa habilidade de assumir projetos variados é um grande diferencial e contribui muito para o andamento das equipes.**
* **Acompanhamento de Pessoas: Um ponto importante foi o seu trabalho de mentoria com a Amandinha, uma pessoa júnior. Seu acompanhamento foi positivo, ajudando no desenvolvimento dela, o que mostra seu papel importante na construção do time.**

**Pontos de Melhoria**

* **Dar Mais Visibilidade ao Trabalho: Um aspecto a melhorar é dar mais visibilidade sobre seu contexto de trabalho. Apesar de seu bom desempenho, há momentos em que falta clareza sobre o que você está desenvolvendo. Ser mais proativo em compartilhar o andamento das suas atividades com o time é fundamental para garantir que todos estejam alinhados, evitando que as pessoas precisem ir atrás para saber o status do seu trabalho.**
* **Autonomia e Redução de Microgerenciamento: Identificamos momentos em que foi necessário solicitar atualizações e revisões de estimativas. Para melhorar sua autonomia, é importante que você tenha mais controle sobre seus prazos e seja mais claro na comunicação sobre o andamento das tasks. Reduzir a necessidade de microgerenciamento é essencial para que você consiga assumir uma responsabilidade técnica mais estratégica.**
* **Proatividade e Comunicação: Há espaço para ser menos reativo e mais proativo nas suas interações. Isso inclui antecipar problemas e buscar soluções antes de ser solicitado. Além disso, melhorar sua comunicação com as pessoas envolvidas no projeto, garantindo que todos estejam cientes do progresso e desafios, será um grande passo para fortalecer sua liderança técnica.**
* **Desenvolvimento de Features: Houve uma feature de pagamento que você assumiu e que foi despriorizada, mas o desenvolvimento dessa feature não foi tão bem executado. Mesmo quando as prioridades mudam, é importante garantir que o que foi desenvolvido até o momento esteja com a qualidade necessária, caso o projeto seja retomado.**

**Próximos Passos**

* **Autonomia e Visibilidade: Um foco importante é aumentar sua autonomia e melhorar a comunicação sobre o progresso das suas tasks. Ser mais estratégico na forma como você gerencia suas entregas ajudará a garantir que você tenha mais controle e visibilidade.**
* **Proatividade e Responsabilidade Técnica: Para avançar, é fundamental que você seja mais proativo em sua atuação, especialmente em momentos de indecisão ou bloqueios. Isso vai ajudar a reduzir a necessidade de microgerenciamento e reforçar sua responsabilidade técnica nos projetos.**
* **Acompanhamento de Pessoas: Continuar o Acompanhamento de Pessoas.**",,Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
4e77bdeb-e373-4f2e-8165-3b153d11b6c3,2024.1,,,Dentro da expectativa,Liberado,"**Pontos Positivos**

* Comunicação sobre Demandas
* Conhecimento Valioso
* Significativa Contribuição

**Pontos de Melhoria**

* Proatividade e Compartilhamento de Conhecimento
* Gestão de Demandas e Limites
* Menos Reatividade

**Próximos Passos**

* Desenvolvimento de Pessoas
* Otimização de Processos
* Aumentar a Proatividade
* Estabelecer Limites",,Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
22185142-9029-4f01-844a-3ae3d1a4317b,2024.1,,,Dentro da expectativa,Liberado,*,*,Aprovada,[],[],Analista de Marketing Junior,Backoffice,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
cba685f9-b850-429f-a77a-a4ab624cd9d8,2024.1,,,Dentro da expectativa,,,,Aprovada,[],[],Analista de RH Junior,Backoffice,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
e1261bac-ba58-468e-bf33-a1773960206d,2024.2,,,Dentro da expectativa,,,,Aprovada,[],[],DevOps Senior ,Devops,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
7b05c518-9cad-41e7-b3d0-60645bfee34f,2024.2,,,Dentro da expectativa,Liberado,"# **Lucas Lima**

## **IMPACTOS**

Lucas teve uma atuação ativa no desbloqueio de demandas, oferecendo suporte nos canais de dúvidas e contribuindo para maior agilidade e fluidez nas entregas, além disso demonstrou uma boa capacidade de organização e estruturação de orientações técnicas, especialmente em code-reviews, com diversas atuações e criações de importantes módulos para melhoria de processos com observabilidade e segurança, sempre se mantendo disponível e presente para o time

## **EVOLUÇÃO**

Nesse cíclo, teve uma maior clareza para orientação e comunicação para com o time juntamente com uma evolução na postura como futura liderança delegando atividades e acompanhando-às. Sua atuação não se reteve a demandas diárias conseguindo conciliar suas entregas com atividades mais urgentes e cada vez mais saindo da zona de conforto, assumindo desafios técnicos e de liderança. Para além disso, aplicou feedbacks anteriores e demonstrou uma melhoria entre análise vs velocidade de entrega e teve notória evolução em sua atuação no processo seletivo.

## **AVALIAÇÃO GERAL**

Na visão dos pares e da liderança, Lucas teve um ciclo positivo, o que reforça sua presença e atuação para a performance do time. Seu desempenho está de acordo com seu potencial para se manter no desenvolvimento como líder. O principal ponto de melhoria envolve manter o foco em aumentar a agilidade na resolução de problemas de contextos incertos, além de maior cuidado com a infraestrutura dos clientes de forma geral.","## **PRÓXIMOS PASSOS**

Objetivo: Cloud Associate - GCP

Desejável: Certificação Kubernetes - CKA

Acompanhamento mais próximo de pessoas de pessoas com menos senioridade no time",Aprovada,[],[],DevOps Pleno,Devops,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
898d4fd8-179b-44b7-87b7-f563736a3020,2024.2,,,,,,,Aprovada,[],[],Designer Senior ,Quipu,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
fe2f12b0-70bd-4501-8eb7-08a2afe6b46f,2024.2,,,Dentro da expectativa,Liberado,"**Visão Geral:** Apresentou uma boa evolução técnica, com destaque para a implementação do PWA no Admin da Wework. No entanto, seu impacto ainda está restrito ao projeto em que está alocado, e o próximo passo para seu crescimento é expandir sua atuação dentro da Cubos.","**Pontos de Atenção e Próximos Passos:**

* **Aproximação da liderança técnica:** Estar mais próximo de Edu e da liderança de stack para entender padrões técnicos e contribuir de forma mais estratégica.
* **Expandir impacto para outros projetos:** Levar conhecimentos adquiridos para outros fronts da empresa.

**Se tornar uma referência técnica:** Ocupar um papel de destaque dentro do time de frontend, compartilhando conhecimento e ajudando a estruturar padrões técnicos.",Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
388b3bd4-86d5-4f5f-8455-4af5a7c3516b,2024.2,,,Dentro da expectativa,,,,Aprovada,[],[],Product Manager Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
7c5b690d-ece6-44f8-a357-9d914c3098ca,2024.2,,,,Em calibragem,,,Aprovada,[],[],Diretor de Operações e Projetos,Gerência,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
11df8e0f-579c-420a-a042-e501333272ff,2024.2,,,Dentro da expectativa,,,,Aprovada,[],[],Designer Junior,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
f0759cd7-14e9-4067-9331-0596122b512a,2024.2,,,Acima da expectativa,Liberado,"David teve um ciclo muito produtivo, onde articulou ações importantes para seu crescimento, com melhora significativa na comunicação e alinhamento (apontamentos de melhoria da última AvD - 2024.1). Além disso, cresceu em visibilidade e articulação na Zig, como fez quando alinhou com lideranças ZIG formas de abordar problemas mais estruturais da API principal, buscando formas de impactar para além das tarefas da tribo, gerando impacto positivo. Algumas movimentações já teve resultados quanto a estabilidade do sistema.

Outro impacto positivo está relacionado a sua performance no alinhamento de time e resolução de demandas/tickets, o que resultou em baixa necessidade de apoio de lideranças de backend, e gestão do PM da tribo, permitindo direcionamento de esforços em outras frentes. Para liderença da Zig (Eri), David cresceu em proatividade (resolução de bugs recorrentes, busca de desafios quando tem baixa demanda) e posicionamento questionador a nível de tribo.

Com relação ao desempenho no ciclo ele mostriu eficiência no desempenho técnico (área de sustentação envolve maior capacidade analítica e velocidade de resolução). Quantidade de tasks é superior ao esperado, poucos “reopen”. Bom tempo de resposta de reports. Tem senso de urgência, em bugs críticos se destaca com interações constantes para correção. Tem comprometimento com o time e segurança na execução.","Os próximos passos estão divididos em 3 partes:

**1) Visibilidade/Referência:** por ter um desempenho muito bom, David pode trazer mais conhecimento pra Cubos, principalmente por trabalhar em uma tribo de sustentação, atuando com muitos desafios. E começar a ser visto como referência também pelos devs da Cubos.

**2) Visão estratégica no projeto/empresa:** continuar atuação em nível além da tribo, atingindo a stack de backend como um todo (na Zig/ou Cubos). Após conversar com lideranças ZIG, ele está identificando problemas estruturais na API principal para melhorias sistêmicas. Agora precisa compilar isso pra devolver de forma estruturada.

**3)Atuação completa em desenvolvimento:** Mencionado na ultima AvD (não foi feito por priorização de outras ações, mas que pode ainda considerar realizar). Através da CNH ele pode tratar do desenvolvimento desde a estruturação de um ambiente até o deploy em produção (importante, diante do cenário da tribo que ele atua, que as vezes não passa por todas as etapas).",Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
132f7bb2-a56e-4332-a263-950e992ff301,2024.2,,,Dentro da expectativa,Liberado,"Impacto: Entrega do plan de lideres e plan 2025, foi colocado uma nova proposta e um novo desafio que foi entregue com sucesso, gerando uma satisfação e entrega de valor na percepção das pessoas.

Seguindo a avaliação: Flávia seguiu em ritmo exponencial de desenvolvimento, conquistando espaços diferentes, abraçando desafios novos e conquistando a confiança de pessoas e lideres ao redor. Há uma percepção clara por parte de lideres (principalmente) e pares de mudança de percepção sobre postura. Continua focando em desenvolver sua comunicação e postura em diferentes contextos e isso foi percebido amplamente pelas pessoas. Evoluiu na organização das coisas, ainda tem muita dificuldade de mensurar prazos. Parabéns.

Em resumo:

Assumiu bastante coisas em alguns momentos do ciclo e conseguiu entregar muito bem elas. É uma figura que operacionalmente domina processos de diferentes pontas do backoffice.

Foi apontado por um par sobre receptividade a novas ideias, importante se atentar a isso, pois pode desengajar pessoas a trazerem ideias. 

Precisa ter atenção somente com planejamento das demandas para evitar sobre cargas e evoluir o trabalho em time. Ainda tem dificuldade de envolver pessoas em alguns momentos de críticos.","* Desenvolver análise critica (aprimorar suas análises trazendo mais criticidade);
* Trazer pessoas para mais perto para trabalhar em conjunto.",Aprovada,[],[],Analista de RH Junior,Backoffice,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
6041db05-a397-4b7c-952f-b478a51a9dda,2024.2,,,Dentro da expectativa,,,,Aprovada,[],[],Designer Junior,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
e2eb3fd2-6222-42f9-9f0e-d2ecb3fb447d,2024.2,,,Dentro da expectativa,Liberado,"## Impacto no Ciclo

**Não apresentou um impacto significativo, mas foi apoio técnico essencial na WeWork e Quipu Presencial.**

Quipu Presencial: Contribuiu nas fases iniciais do aplicativo.

**WeWork**: Trabalhou na melhoria arquitetural do projeto mobile, focando na refatoração e modernização do código, garantindo estabilidade e escalabilidade.

## Evolução no Semestre

Gabriel demonstrou uma evolução técnica dentro da expectativa ao longo do semestre, conseguindo refatorar partes importantes do código e melhorar a base do aplicativo para iterações futuras na WeWork e outros projetos dentro da empresa. Ele também se mostrou interessado em entender melhor a priorização dos sprints e os fluxos de trabalho, fazendo questionamentos relevantes sobre como as decisões são tomadas, acho que demonstra uma evolução da sua comunicação.

Gabriel destacou sua colaboração clara com a equipe, mas, a sua falta de visibilidade nas entregas impacta a percepção do time sobre sua produtividade.

## Avaliação geral do ciclo

**Teve um ciclo dentro da expectativa.**

Contribuindo para o avanço dos projetos onde foi alocado, principalmente na WeWork, onde está fazendo um trabalho de refatoração completo do aplicativo, migrando as telas, adicionando testes automatizados e removendo código legado. 

Precisa continuar trabalhando na sua comunicação para conseguir dar mais visibilidade sobre seu trabalho, a sua comunicação, principalmente sobre situação das tarefas, foi ressaltada como um problema no desenvolvimento do Quipu.","* **Se tornar protagonista:**
    * Engajar-se mais nas discussões sobre produto e tecnologia, trazendo percepções sobre o impacto das soluções técnicas.
    * Tornar-se mais assertivo ao compartilhar ideias, o que pode dar mais segurança aos stakeholder sobre suas soluções técnicas.
* **Desenvolvimento Multistack:**
    * Caso faça sentido, se provar como uma pessoa que pode atuar em diversas stacks, para melhorar a sua possibilidade de alocação.",Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
5fd1d233-c63e-4d80-9ffe-da745dbe5abe,2024.2,,,Abaixo da expectativa,Liberado,"**Evolução do semestre**

* Durante sua atuação no Quipu, conseguiu demonstrar avanços em sua comunicação, agilidade e autonomia. Exemplo: no desenvolvimento das integrações CRM e na busca por compreender a engenharia de prompt para implementar um novo fluxo no projeto.
* Final de outubro/início de novembro Guido entra na VTEX para substituir Giu e recebe um desafio super importante para consolidar seu próximo passo. Infelizmente enfrentou alguns obstáculos que comprometeram o seu desempenho de forma geral no projeto e implicando no não atendimento das expectativas.

**Exemplos:**

* Teve dificuldade em solicitar ajuda quando precisou, o que acabou fazendo com que ele levasse mais tempo do que o planejado para concluir uma task (Limitação de login de sales reps associados a mais de 949 orgs)
* Durante uma tarefa, o cliente ficou aguardando uma atualização dele. Ele afirmou que digitou a mensagem, mas esqueceu de enviá-la. Isso criou um atraso, já que ele ficou esperando a resposta do cliente, e o cliente, por sua vez, aguardava o feedback dele. O erro só foi percebido após Hellen conversar com ele sobre o assunto.
* Frequentemente falta ou entrava atrasado nas reuniões.
* Existiram oportunidades que não foram aproveitadas nos momentos de descontrações com o time que você pode criar ainda mais vinculo, construir relações mais fortes, diminuir a barreira entre as pessoas

**Impacto no ciclo**

* Liderou a integração de sistemas de CRM no Quipu - das 7 integrações existentes, ele foi o responsável pela construção de 5. A integração com o Salesforce foi a que teve impacto mais significativo, tornando-se um grande diferencial ao apresentar essas melhorias aos clientes.

**Avaliação Geral do Ciclo**

* Referência dentro do time na parte de integrações CRM (Quipu).
* Recebeu um desafio importante para sua carreira, mas não teve um bom desempenho. Apresentando dificuldades em pontos básicos como responsabilidade e comunicação (VTEX).

Inconsistência no seu desempenho. Começa muito bem e tem uma queda brusca no final.","Mantendo consistência nas entregas, comunicação, sinalização de problemas, tendo mais proatividade e autonomia para sair da sua zona de conforto.",Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
e0fd2d5d-b37c-4ef8-975b-c838b2e2cea1,2024.2,,,Dentro da expectativa,Liberado,"# **Guilherme Alves**

## **IMPACTOS**

O ciclo de Guilherme foi principalmente composto por atividades diárias e mais urgentes, gerando principalmente o auxílio na fluidez do time.

## **EVOLUÇÃO**

Houveram algumas contribuições pontuais no suporte a colegas mais juniores além da maior coleta de atividades de forma proativa, principalmente para atividades mais urgentes.

## **AVALIAÇÃO GERAL**

Guilherme apresentou um ciclo dentro da expectativa, com uma atuação constante dentro do esperado na atuação de incidentes e atividades diárias mas sem grandes destaques extras. Possui um conhecimento técnico sólido, de modo a ser uma pessoa importante para o time, mas ainda é necessário evolução na consistência da proatividade e colaboração com o time. Ainda possui bastante espaço para ter maior protagonismo dentro do time.","## **PRÓXIMOS PASSOS**

Participar de mais discussões internas para o time.

Participar de melhorias para o serviço de DevOps.",Aprovada,[],[],DevOps Pleno,Devops,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
f9544df6-37c4-47af-8e3c-dd4a16a48ffb,2024.2,,,Dentro da expectativa,Liberado,"Sobre o desempenho geral do ciclo de Jess, consideramos que foi muito positivo. Sua atuação é de forma independente e atende ao prazos estimados. Jess é uma dev criteriosa com relação ao entendimento das tarefas, e quanto a atualização da documentação que vai usar, além de ser muito preocupada/detalhista com o resultado final (o que impacta na qualidade). Demanda pouca atenção do PM Zig e PM Cubos, comprovante sua autonomia em executar suas tarefas, mesmo quando precisa articular pessoas pra ajudar com alguma dúvida técnica.

Ainda tem espaço pra ser cada vez mais proativa e enriquecer os times com suas opiniões, tanto nas discussões da tribo, quanto em reunião da Cubos. Porém é notado que existiu crescimento e posicionamento em reuniões e cerimônias.","Dividimos os próximos passos em 3 frentes principais:

**Posicionamento/Comunicação**: ainda há espaço para maior contribuição de Jess durante as cerimônias (Zig e Cubos), pois ela já tem bastante conhecimento e experiêcia pra compartilhar. Isso pode estar relacionado com o que Jess e outros pares sinalizaram da própria segurança/confiança sobre a execução do trabalho, além da percepção de validar e ""dar importância"" às próprias opiniões, que sabemos que tem, pelas conversas individuais, e que podem extrapolar ainda mais nas cerimonias (Zig e Cubos).

**Visão Estratégica:** o pensamento mais estratégico envolve, além de entender os objetivos do produto e do projeto (que trouxemos na última AvD), mas também em como apresentar as entregas, no momento de tirar dúvidas, e na proposição de caminhos possíveis para solução. Exercitar essa visão, e discutir de forma crítica sobre as ações individuais e do time, buscando entender os objetivos e impactos.

**Crescimento Técnico:** continuar buscando ações para crescimento técnico, e que as vezes vão ter que extrapolar as tarefas da Zig, quando essas não mais apresentarem desafios que favoreçam o crescimento técnico.",Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
f2acab90-5efe-4dae-9a9a-9214fca25f1a,2024.2,,,Dentro da expectativa,Liberado,"**Visão Geral:** Você está dentro da expectativa para o seu nível, mas, ao longo do ciclo, não causou impacto. Teve algumas dificuldades ao lidar com desafios fora do contexto da WeWork, especialmente no desafio de backend (CNH de backend), e ainda pode evoluir em comunicação e organização.

**Pontos de Atenção e Desenvolvimento:**

* **Protagonismo na carreira:** Assumir um papel mais ativo em seu desenvolvimento, definindo objetivos claros e buscando crescimento técnico e comportamental.
* **Melhoria na comunicação:** Trabalhar para transmitir mais segurança e clareza nas interações com o time.
* **Movimentação dentro da Cubos:** Buscar mais interação com outros membros do time (Joshua, Rafão, Edu, José), fazendo perguntas, pedindo direcionamento e entendendo as decisões técnicas.","**Próximos Passos:**

* Definir objetivos de carreira e compartilhar com o time.
* Trabalhar a comunicação para se expressar com mais clareza e segurança.
* Sair da zona de conforto, se movimentar mais dentro da empresa e buscar feedbacks constantes.
* Assumir uma postura mais ativa no dia a dia para acelerar o aprendizado e evolução técnica.",Aprovada,[],[],Desenvolvedor(a) Junior,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
6d881da4-c4f9-498a-b51f-9ab0984b5180,2024.2,,,Dentro da expectativa,,,,Aprovada,[],[],Desenvolvedor(a) Senior,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
820beaf8-47cd-43df-9113-2f02814e952d,2024.2,,,,Em calibragem,,,Aprovada,[],[],Diretor de Tecnologia,Gerência,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
c5a9fef5-fbe0-4337-8a9f-130935d42621,2024.2,,,Dentro da expectativa,Liberado,"Sobre o desempenho geral do ciclo, concluimos que Will é comunicativo, colabora com as discussões do produto/projeto em que atua, e vai além da execução das tasks, com proatividade. Está com desempenho de entrega cada vez melhor. Tem conhecimento técnico condizente com sua senioridade.

Evoluiu em pontos da AvD anterior, como foi sinalizado anteriormente sobre alguns gaps técnicos, além de ter reduzido o tempo de entrega de tasks, que ainda era mencionado nas últimas AvDs (vale ressaltar que a Zig também melhorou o processo de planejamento/gestão na tribo, o que favorece esses resultados). Ainda precisa de atenção quanto ao alinhamento e visibilidade para as lideranças. Ficar atento quanto a percepção das lideranças de acumulo de task, previsibilidade e priorização.

Aumentou a atuação na Zig e proatividade, gerando visibilidade através de ações nos canais da Zig, ajudando outros devs, e atuando na resolução de conflitos em ambiente de repositórios, trazendo melhorias sistêmicas da stack de front da Zig, configurando resultado e impacto positivo. Além disso, movimentou outras ações importantes como: sugestão/implantação de testes de validação em alguns fluxos, resultando na redução de tarefas reabertas; Identificação/correção de falha na esteira de deploy (causava incompatibilidades entre API e frontend, e isso também impactou na stack de front, que antes era mais manual); Melhorou a estabilidade e eficiência do processo de deploy (dev/prd);

Melhorou também sua capacidade autoavaliativa, entendimento de próximos passos, o que favoreceu gerar ações, favorecendo sua curva de desempenho.","Como próximos passos dividimos em duas frentes principais:

**1) Organização do tempo/Priorização:** atenção quanto a previsibilidade e volume de tasks por sprint, que pode acabar impactando na eficiência de algumas entregas (não pegar mais tarefas do que consegue dar conta) e estar atento para nao passar essa “percepção” para liderança ZIG. Entender as limitações, registrar os bloqueios, e vocalizar ao time também quanto à priorização esperada das tarefas. Organizar o tempo com atenção, para conseguir conciliar o envolvimento com tarefas da Cubos e apoio à stack e a outros devs da Zig, sem impactar negativamente na entrega da tribo, que deve ser a prioridade. 

**2) Estratégia/Referência (partindo da auto-avaliação):** para atingir o objetivo de ser referência técnica, precisa organizar estrategicamente como executar e demonstrar isso. Aproveitar os encontros com o comitê de front Cubos&lt;&gt;Zig e viabilizar outras maneiras para apresentar códigos menos complexos, de forma a otimizar o próprio tempo de execução e facilitar manutenção. E fortalecer a compreensão de até onde abstrair um código.",Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
75459326-e7e6-4125-a793-425083ca0f8e,2024.2,,,Dentro da expectativa,Liberado,"**Evolução do semestre**

* Em comparação com o ciclo anterior, percebe-se uma melhora na comunicação de problemas/impedimentos e mais proatividade dele na resolução dessas situações.
    * Exemplo: Na funcionalidade do SKU Matrix, a tabela tinha uma coluna apresentando alguns impedimentos - a VTEX não tinha o componente pronto e do modo que foi projetado estava interferindo na experiência do usuário. Marago levou a sugestão de como resolver o problema e junto com o cliente moldaram a solução completa.
    * Ficou mais a frente no desenvolvimento de duas demandas (SKU Matrix e Quick Order), demonstrando proatividade para resolver problemas e impedimentos, boa qualidade técnica e comprometimento com as entregas. Isso trouxe uma imagem positiva e gerou confiança no cliente quanto nosso trabalho. Impacto indireto na expansão de contratos VTEX (Marketplace + Fast Store B2C).
* A partir dessa iniciativa que realizou junto com Edu, conseguiu explorar mais sua habilidade de liderança e comunicação. E conseguiu colocar essas habilidades em prática com a VTEX. Exemplo: tomou a frente das reuniões de stack durante a iniciativa de engajamento, buscou mais os outros desenvolvedores para conversar e incentivar suas participações. Dentro da VTEX conseguiu ter uma boa rampagem de conhecimento sobre a tecnologia e virar uma referência para seu par tirar dúvidas.
* Condução do onboarding para o time Fast Store B2C. Time estava bloqueado por parte do cliente, conseguiu destravar para o pessoal ir pro próximo passo.
* Ponto observado mais recentemente e que vamos acompanhar para trabalhar melhor: Às vezes é prolixo em sua comunicação oral, não conseguindo ser claro e direto sobre determinado ponto.

**Impacto no ciclo**

Se tornou uma referência dentro do time VTEX e para outros desenvolvedores

**Avaliação Geral do Ciclo**

* Proatividade e autonomia para lidar com problemas/impedimentos e propor soluções.
* Atuação consistente, mantendo constância no ritmo e qualidade técnica das suas entregas.
* Referência na tecnologia utilizada na VTEX.","Manter o ritmo de autodesenvolvimento (fazendo as coisas que já vem fazendo), buscando se desenvolver como fullstack e buscar mais objetividade em sua comunicação oral.",Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
df096316-f201-4e56-97b2-80626c59a1b7,2024.2,,,Abaixo da expectativa,Liberado,"Sabemos do potencial e da capacidade que o Silas tem, e por isso avaliamos que, apesar de não ter ficado muito abaixo, ele desempenhou a menos do que poderia neste ciclo.

  

Sua influencia com a Aline continua sendo um ponto positivo. Ela segue percebendo seu apoio e reconhecendo sua influência positiva, especialmente em temas relacionados ao marketing — o que reforça o valor que você agrega ao time.

  

Percebe-se uma melhora na sua comunicação com outras pessoas e áreas, o que é importante. Ainda assim, há espaço para avançar nesse ponto, principalmente no que diz respeito à franqueza para expressar opiniões, limitações ou preferências. Essa falta de clareza pode acabar gerando ruídos de comunicação e dificultando alinhamentos importantes. Trabalhar essa assertividade será fundamental para destravar ainda mais seu impacto.

  

Sua autoavaliação como ""regular"" demonstra senso crítico, mas ao mesmo tempo reforça que este não é seu verdadeiro nível. Você é criativo, curioso e tem uma vontade constante de evoluir — e é justamente por isso que confiamos que este ciclo foi apenas uma oscilação, marcada por desafios, mudanças de direcionamento e aprendizados que devem ser levados para os próximos passos da sua trajetória.

  

Mesmo sem grandes impactos neste ciclo, e com algumas dificuldades na execução e no desenvolvimento das iniciativas, não vemos isso com preocupação. O importante agora é redefinir a rota com clareza e retomar o ritmo com mais foco e confiança.

  

Nos próximos meses, será essencial alinhar melhor as entregas com áreas como Operações, Pessoas, DevOps e Startups. Também será importante dizer “não” quando necessário, com argumentos sólidos, e fazer escolhas estratégicas sobre onde colocar energia. Escolher as batalhas certas será chave para o seu sucesso.","No ciclo anterior, foram realizados estudos e tentativas em áreas específicas de _growth marketing_, mas os resultados não foram expressivos — e ficou claro que não é uma frente com a qual o Silas se identifica ou acredita fortemente.

  

Neste novo ciclo, o principal foco deve ser a definição clara das áreas de atuação em que Silas pode gerar mais valor e mostrar isso com resultados concretos. O objetivo é construir uma máquina de posicionamento para as frentes de DevOps, Cubos Tech e outras iniciativas estratégicas, garantindo consistência, clareza e mensuração dos impactos.

Será fundamental acompanhar indicadores que demonstrem evolução em **Brand Awareness** da Cubos, com metas claras e visão estratégica sobre como posicionar as marcas de forma relevante no mercado.",Aprovada,[],[],Analista de Marketing Junior,Backoffice,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
d89ea212-0049-458f-996d-a13354872593,2024.2,,,,Em calibragem,,,Aprovada,[],[],Diretor (a) de Backoffice,Gerência,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
bbd0b474-e9cd-4ceb-a73d-87d2c11ae0d7,2024.2,,,Dentro da expectativa,Liberado,"### Evolução do semestre

Nesse ciclo, recebe o desafio de sair do App Demo e assumir uma postura de Tech Leader da Frente VTEX. A partir disso, começa a ter uma atuação mais Cross na VTEX, participando ativamente dos Onboarding de novas pessoas e auxiliando em refinamentos técnicos nos projetos Fast Store B2B, Checkout B2B (App Demo) e Cotações B2B (B2B Suíte).

Além disso, atuou como desenvolvedor na Fast Checkout, tendo um desenvolvimento reconhecido e elogiado pelo Cliente, principalmente por sua qualidade técnica e posicionamento proativo.

No Cotações B2B (B2B Suíte), foi uma figura muito importante de suporte para Hellen. Eu estava de férias durante esse período e você auxiliou ela no entendimento das regras de negócio, criação de cronograma e estimativa das tarefas. O seu apoio gerou mais segurança para ela conseguir conduzir o projeto. Um ponto de atenção nesse período foi a dificuldade em delegar as tarefas e deixar os desenvolvedores caminharem um pouco sozinhos na resolução dos problemas. Em alguns momentos não conseguiu segurar a ansiedade de colocar a mão no código.

  

### Impacto no ciclo

Especialista VTEX e Referência técnica, proporcionando confiança no Cliente e no Time.

  

### Avaliação Geral do Ciclo

* Especialista VTEX e Referência técnica, tendo uma participação ativa em Onboarding e refinamentos técnicos
* Atuação como desenvolvedor reconhecida e elogiada pelo Cliente (Fast Checkout)
* Saber delegar as tarefas e deixar os desenvolvedores quebrarem um pouco a cabeça sozinhos (Projeto Cotações B2B)","Conseguir transicionar da parte mais operacional para a parte mais estratégica/tática na VTEX, buscando ocupar novos espaços e aprimorando sua habilidade de delegar tarefas.",Aprovada,[],[],Desenvolvedor(a) Pleno,Operação,2026-03-31T04:12:27+00:00,2026-03-31T04:12:27+00:00
