id,created_at,status,tipo_contrato,data_inicio,data_fim,salario,colaborador_id,notas,salario_variavel,cargo
13,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,80db94c6-6b5f-4d7d-aff9-5e70822e0144,,,
14,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2019-11-07,2020-02-19,,3038cd56-f31d-4421-ab8d-dac1087d7d15,,,
15,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2019-11-12,2020-01-08,,89dcd87b-444c-4c9e-81c6-17463f1fae1d,,,
16,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2019-11-18,2020-01-24,,52eae451-3d74-493b-be07-b70ae13a2189,,,
17,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,715fed55-49fb-409d-89e0-edcb73642a3a,,,
18,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2019-03-12,2023-01-27,1500000,58a5be33-9d48-4a78-b170-826252eed126,,,
19,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2019-10-12,2023-06-03,550000,7ed1a462-2add-4091-a2e1-c1d1c7a85963,,,
20,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2019-12-12,2020-04-30,,419fe602-6577-4cca-975f-d0d4d51275ef,,,
21,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,76fd0041-0439-430f-80ba-2f66d97a7fe3,,,
22,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2019-12-17,2020-10-08,,9576ff88-0d66-4d3c-bfec-f1ca9acbeeff,,,
23,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-01-08,2020-03-15,,c92b9fb4-4220-4825-b824-e997f8bee8b0,,,
24,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-01-14,2020-07-13,,c2fd915a-6329-4104-8611-fdd7ced1c4b2,,,
25,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,c1263718-b51e-4046-a20b-dacc8cbff730,,,
26,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-01-21,2020-10-05,,d7362573-2cfd-4fa3-88f4-49d8b43a41ac,,,
27,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-01-27,2021-01-26,,f3955cd8-161e-40a0-9b53-99e5d416a8f7,,,
28,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2020-01-27,,1700000,d1fee157-8b28-40cc-af5f-4c7a5c64364a,,,4
29,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2020-10-02,,1050000,75c2945c-bbbf-4214-804e-c7254de4c5c8,,,5
30,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,9b5bb8a1-f5ba-4b69-b16a-5997bf9a86f9,,,
31,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2020-03-03,,810000,a02422aa-c65c-45c6-a734-5d507d9655ab,,,38
32,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2020-02-04,,1300000,0d6364d7-d02a-45bf-a38a-6b00823d109c,,,238
33,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-05-03,2020-10-25,,c968ad97-c47b-4a73-b2ce-abf42356e866,,,
34,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-05-11,2020-08-17,,9ea48749-755a-44a7-9cd5-7227e269b47c,,,
35,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,ca660420-73eb-4387-b79c-59cb8929ffd4,,,
36,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2020-07-30,,2000000,6fd3a45e-6f7b-4ee3-80ed-28441def1825,,,301
37,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,8149d244-044c-432e-b9d8-32ee339a292f,,,
38,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-08-14,2020-10-30,,65cd7c2e-466c-44a5-b50c-503b0c308d98,,,
39,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,0c27ccb1-f974-4bdb-a67c-e3f08575ffea,,,
40,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-08-17,2020-12-30,,d62bd58e-e12c-485b-99ee-9a622ecbbbe5,,,
41,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,d1f3839f-f5cc-43cf-8f57-5aaf8ac4f9dd,,,
42,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,d31fdcdd-c9f5-4a63-a5d4-8341e842e841,,,
43,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,d72da17e-07a2-4615-be85-7f8ad69b6beb,,,
44,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-08-18,2022-08-20,,2e80c49e-8eb8-48ba-9102-cbe9668d8e22,,,
45,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-09-03,2020-11-30,,69768c54-a98b-4bac-884c-5f14706b325a,,,
46,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-09-25,2021-06-11,,633f572c-21f4-48f5-af2d-1e63931b144a,,,
47,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-09-28,2020-11-26,,abf2cbbb-0e26-4da8-b429-fb67b40a7078,,,
48,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-10-05,2021-04-30,,2e4dba60-44a5-486a-9d7f-fcadb768fe6d,,,
49,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-10-14,2020-12-16,,a203abf8-cb21-4bc7-8a59-ac4862ee761a,,,
50,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-10-19,2021-02-28,,c54762f9-5b44-47b1-b9c3-61eded1b0bc6,,,
51,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2020-10-19,,3000000,d694cf30-d6b7-4495-a6a6-0829bbe58939,,,
52,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2020-03-11,,800000,0d8b2bc4-e021-46a8-8a1b-a09200ac085b,,,6
53,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,59123226-ccf0-4dae-9f74-559274a1c898,,,
54,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-11-19,2021-03-12,,467fb092-1563-4b24-a8d2-c53879bf6819,,,
55,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-11-25,2021-03-31,,37804189-a308-4b02-87a1-e0f871359c20,,,
56,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-11-25,2021-07-17,,3acd0e42-e3b4-43c7-adbf-dca0e13930e4,,,
57,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-11-25,,850000,0b9d16c5-5496-4c03-a8a2-0066b286841a,,,118
58,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-11-26,2021-07-12,,557230be-71d9-4011-b196-6b32f4741b2d,,,
59,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,10f5d447-88e1-4671-a30f-c52dcb5e01ed,,,
60,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,3aad7268-8ffd-4de3-a3e9-0f9f40df9997,,,
61,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,ecd5975b-1fa6-4e0e-ba7c-5012fe9c5465,,,
62,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2020-12-14,2021-04-30,,bd32a48e-2a2b-4df1-92d8-36952c2567be,,,
63,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-01-04,2023-07-21,,fa6fd435-30ab-4a86-9f0c-8d963c232358,,,
64,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-01-07,2021-09-10,,8581a3d1-f7b8-4d5b-ad91-ba09fafc8ced,,,
65,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,63d7bea4-8e52-4daa-8f08-8c7ecac00bb6,,,
66,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2023-09-01,,1800000,c0ace677-45bf-4ea7-91ab-93bfaec1414e,,,8
67,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,c0ace677-45bf-4ea7-91ab-93bfaec1414e,,,
68,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,c4bf0dc6-455b-4eb1-b2f1-001fa5f326ea,,,
69,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,4577951a-d97c-4250-8485-346a6e98f6f7,,,
70,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-01-26,,1200000,fe0f7f62-a2aa-48fb-b922-6e7a310dbd02,,,
71,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,f75fc5b7-33dd-4fc7-8ba7-9f104fdc2e5a,,,
72,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,5253be88-aff3-4649-8e11-fcff761a76a4,,,
73,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-02-01,2021-07-02,,f81e6807-c8cf-4164-a2c3-2191872ab769,,,
74,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-01-02,,800000,d35181d7-7559-48e3-85bf-04c5bb2282a4,,,127
75,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-02-15,2021-09-20,,b6541020-d58f-450c-b734-eb53b5feaa31,,,
76,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-02-15,2021-12-01,,9c445466-767f-4bab-b75b-74f0ac826d69,,,
77,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2023-07-17,,1000000,df4cefa8-4122-46a9-8955-cc40fc79ce1e,,,9
78,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,df4cefa8-4122-46a9-8955-cc40fc79ce1e,,,
79,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,38b1846a-4573-45d1-a690-b0c68a387d62,,,
80,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-02-15,,1260000,f3755734-37e1-46bf-b851-5756280e4b34,,,57
81,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-02-15,,1800000,e672c900-4102-44c4-8e5b-d19d17ad1503,,,11
82,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,a7146b51-bdab-43db-b51b-c33cdd3c6d2a,,,
83,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-03-01,2023-06-13,,ffb1c47f-cbc3-46c0-b610-481c5b290b5d,,,
84,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-01-03,,800000,e2c5ca43-de0b-419a-84bf-14e5f9a67c93,,,
85,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-04-03,,800000,5aa362fa-ced8-472c-8c98-631c506c4132,,,243
86,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,40ae2278-5a4d-45db-a2c2-4e3cc9d6b205,,,
87,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-03,2023-01-24,750000,9f068fc0-aa0a-4817-be1d-3e433af5ea17,,,
88,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-03-10,,800000,3faa55c0-7d1a-4e09-9eb4-8e31c7e40748,,,
89,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,318af89c-03ad-4495-bc88-40b0460028fa,,,
90,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,4eef7279-1b54-4d49-9600-44a614a04c2c,,,
91,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,13856b84-9574-4c0a-9079-3572a3681d7a,,,
92,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-03-22,,800000,5539eaaa-9382-4f3f-9c3a-049f1bd1b940,,,6
93,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-04-05,2021-11-22,,2bcd7c35-06c0-42c0-a11b-b6196113af18,,,
94,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-12-04,,2600000,19237f58-1ee1-4558-9043-a915c99c9c35,,,14
95,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,e228199d-f111-478e-a962-3fe359882926,,,
96,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-04-26,2022-02-21,,d14a8272-b3ab-4241-bb09-0fb639f7bcd3,,,
97,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-03-05,2023-01-20,900000,f9eec4bd-6317-4615-a31a-d79c9b387841,,,
98,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-04,2022-09-05,,1c307b12-1959-447b-8dea-9341e16a13a6,,,
99,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-05-05,,1900000,f9e3da3c-93ee-432c-a0d9-9905ad2c79b8,,,15
100,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-10,2021-08-31,,29d1b4a7-15b3-4970-9a09-fb0cab533352,,,
101,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-10-05,,1600000,0f3b3cf0-ab3c-4337-81e7-55f564b02b2f,,,16
102,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-17,2021-08-16,,72bd5f7c-455a-4197-89ae-14cc2a154a05,,,
103,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-17,2021-09-10,,23b49012-d8a5-4abf-8016-7c54494644f2,,,
104,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-17,2022-01-14,,8f25ca46-4a3c-4e2f-a322-3bf69dc8c1b6,,,
105,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,c755b14a-34b9-4672-af1e-d64e3baa8133,,,
106,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-05-17,,2000000,bfd94f27-d360-4b75-90d1-922e58473ae4,,,17
107,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,dd0fce44-e998-41e6-bca4-edb1c41c3bcc,,,
108,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-05-24,,455000,cb5ac685-e6ea-4d28-8d43-6dcd601efd9c,,,18
109,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-31,2021-08-19,,8a6082b7-b33b-4c77-8f89-b4fa9d19f156,,,
110,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-06-01,2021-08-23,,747c3716-ca2f-4ef6-a7fb-4e234b8be8bf,,,
111,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-06-14,2021-12-06,,97d5339f-a658-486f-a747-0c5cddc89cc5,,,
112,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-06-14,2022-02-28,,4e858fdc-f430-4db0-91a3-8160a36bffe6,,,
113,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-06-14,2022-04-01,,c292a3df-0ec5-4791-8f16-d3d8c6aa3b4a,,,
114,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-07-01,2021-09-24,,ef973f40-385a-4dee-a0da-81803a91966d,,,
115,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-07,2021-10-09,,fb8dd9c1-4eb1-49aa-9d46-f9102958b27e,,,
116,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-07-05,2022-02-28,,6b5b46ad-9f66-4127-9136-4d896d09d699,,,
117,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-07,2023-02-28,650000,b248fea8-3fa9-4762-89a3-50db8563ac47,,,
118,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-05-07,,1000000,9ced3239-4b75-4b47-ace0-3f231e032ff8,,,
119,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-07-05,2023-10-11,,a0d788d6-54f7-402a-a4e4-374a510ce83a,,,
120,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-05-07,2023-02-24,600000,128ed8ae-a3f7-4f11-8a5b-ee284b1c6ea9,,,119
121,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2022-06-13,2022-03-31,,97b11afd-b0ec-4c2b-bcd5-eedb8c8f5121,,,
122,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-12-07,,1500000,493377c9-61df-4b57-af8d-e966dcf8e8b4,,,21
123,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-07-15,,2200000,b8bab285-f076-4155-b8bb-a38b53de2451,,,22
124,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-07-15,,1150000,298b257c-815e-4d8e-97e9-f40ff95a4784,,,
125,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-07-19,2021-07-29,,21522095-32e4-4cf6-b0f9-d2a123bd779e,,,
126,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-07-19,,800000,65a6ac4e-38eb-4e17-abbb-95ae8fc1ee51,,,23
127,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-03,2022-02-22,,79d86a92-e233-4361-aa54-c1c1d9e7dc44,,,
128,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-05-08,,1100000,217c99ae-0a87-4498-ac84-c14065db48a2,,,38
129,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-09-08,,800000,efc40627-867e-4fbc-8989-3fbfdb280eeb,,,24
130,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-16,,500000,a2aa32e0-630a-4430-aed1-711324b6c476,,,
131,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,0385ca0e-67b2-4a8e-bd35-f2afdcbc1d4b,,,
132,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,a7b66df5-d637-42f0-878a-787d4228a792,,,
133,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,ef2b0b61-578e-42e1-b55f-e63697aa0db0,,,
134,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-23,2022-02-18,,c41062fd-630a-4518-a1cb-430157eee646,,,
135,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-23,2022-02-28,,59676c80-0133-437f-8867-d4403567f25d,,,
136,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,b0063421-5aa5-49a1-a423-835d9f97f3c4,,,
137,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-23,2023-05-17,,314e58bd-16e4-4b7c-87eb-30a5cd40875d,,,
138,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-24,2022-05-16,,f38ba2d3-047e-4719-9b24-5ecd2438d2d3,,,
139,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-08-24,,1260000,e2095084-640f-452e-a9e1-a24b438ff9ad,,,57
140,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-24,2023-07-20,,307058c5-5027-48de-acd3-b20a1176a16d,,,
141,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-25,2023-06-30,,5332947a-d9b7-48aa-b50e-7fd797a2d4c9,,,
142,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-30,2021-09-06,,5d4d2cbb-d6e3-4b1f-a9e9-ba7653023129,,,
143,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-08-30,2023-09-14,,a05602d0-1d1a-4766-93a4-12c3f6ba14e1,,,
144,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-08-30,,950000,6844e5ad-19d2-4658-b13a-f2f752a4644a,,,
145,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-09-01,2021-12-10,,ffffbb5f-715e-4df9-b710-ab59928ea4f1,,,
146,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-09-01,2022-05-19,,46f5caf1-d9e1-4242-ae89-9e026375652c,,,
147,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,e16332e1-b257-4ef5-8701-be02056d4441,,,
148,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,998189db-82cc-4663-87e0-ff1f6dbdb7a6,,,
149,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-09-13,,980000,3270da3b-dda8-4273-ba25-64601b87abec,,,26
150,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-09-13,,960000,a74e8505-439f-41bf-a207-f26a1721ab3b,,,27
151,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-09-20,2021-11-16,,6cd65666-d125-4797-aa9b-285b5bd1b719,,,
152,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-09-20,,450000,4b528a51-f3e6-47d9-8d04-3a252f384a85,,,264
153,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-09-27,2022-06-10,,c22c870d-95fd-4151-ac47-348c20d7a0b5,,,
154,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,7b87926e-a4a7-4bc4-997a-d17aa35f8ebf,,,
155,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-09-28,2021-12-22,,57a71a24-45cb-4c71-9c96-0aa42db316d8,,,
156,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-09-30,,1200000,c7efdae9-1080-45af-bae6-8f5c0e87cf8e,,,30
157,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-04,2022-02-21,,b05cd5c5-be6e-407f-b4f7-c57b83b99241,,,
158,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-04-10,2023-02-28,450000,9a4d6a12-8ed5-4eb6-8e44-41e478086a69,,,251
159,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-04-10,,800000,9c1d96cb-beca-4e86-bd92-f26955a03690,,,29
160,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-05,2021-11-19,,37f735df-c966-4683-9902-3804ec22f97b,,,
161,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-05,2022-04-25,,3faa55c0-7d1a-4e09-9eb4-8e31c7e40748,,,
162,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-13,2022-04-20,,d6fef4fc-c014-4e3c-b9d6-ab1a90988806,,,
163,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-13,2022-06-07,,b10bf931-da96-4834-96d7-b2b913030f5a,,,
164,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-13,2023-09-06,,69dabf9f-546c-41ff-81ac-e30ad15bf4c0,,,
165,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-10-13,,1300000,a8c8f3e2-6667-431c-bbe2-7ee74d02b45a,,,
166,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-18,2022-03-09,,cd1d1d05-2e6e-4b34-bc8b-6982a4b6b40e,,,
167,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-10-18,,1100000,555523b7-f7e1-4a6e-ba99-c0a320f28ed4,,,30
168,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-18,2023-03-14,910000,81675025-ae82-4dd7-b7f8-4a80abfd571a,,,26
169,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-20,2022-02-01,,eea72431-d59a-4078-ada0-25a1f92b9dc7,,,
170,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-20,,500000,517f1e62-b1eb-4b1a-9891-dc310686f110,,,
171,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-20,2022-07-06,,7d5840cd-4053-4857-a976-3ec6dc12736b,,,
172,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-10-25,2022-04-22,,691603b3-f73e-402c-bb32-5d68c0c5c642,,,
173,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-10-25,,910000,12609d65-fa98-421a-bc73-62d18fe5f6a0,,,26
174,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-11-03,2022-07-06,,9a69351b-4d1b-4083-b86e-fe1d0423529f,,,
175,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-11-04,2022-06-01,,2ea9ecfb-a163-443d-aac2-0dca9e19965b,,,
176,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-11-08,2021-12-17,,d505c56a-b0dc-43a2-a9bd-73c68b513ba3,,,
177,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,1900a602-da68-4699-a528-0cf455279365,,,
178,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-08-11,,1300000,282bcb97-5822-4d09-9c3f-0abf7d4efb3b,,,
179,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,,,,5971d78b-09f5-4f35-809c-58600cc7dd7e,,,
180,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-11-11,2023-01-31,650000,ba6e5e6a-db67-4e7d-afa5-edccd50aa006,,,
181,2026-04-06T13:06:37+00:00,Inativo,Contrato Inicial,2021-11-17,2023-06-30,,93664706-4a42-436c-8d02-3197fb5986f3,,,
182,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-11-17,,2400000,b5755bd1-e2cf-4538-b926-b54188ab6d25,,,31
183,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-11-29,,1800000,26c5c03c-1791-4870-8c21-b4fb13c18072,,,32
184,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-08-12,,1200000,0cf414c2-f6c9-472d-b91f-cf01d6517298,,,239
185,2026-04-06T13:06:37+00:00,Ativo,Contrato Inicial,2021-08-12,,700000,55b1974b-b140-4626-bc20-ee6b60f00efc,,,26
